min_loss,mean_loss,max_loss
0.02416871301829815,0.0597604948475405,0.13539892435073853
0.01772802509367466,0.06333139973382156,0.184223935008049
0.012252390384674072,0.058389332007478784,0.15238720178604126
0.020580638200044632,0.04989735071581823,0.09917619824409485
0.019985226914286613,0.06297006989242854,0.1702212393283844
0.018197624012827873,0.06379765223849702,0.21806475520133972
0.011822126805782318,0.06466455360943521,0.30651068687438965
0.016136284917593002,0.04863774790256112,0.1510346680879593
0.007867913693189621,0.059462676031721964,0.18253788352012634
0.013996480032801628,0.05515284291296094,0.1542886197566986
0.01904704049229622,0.04707854572269651,0.09525476396083832
0.015202287584543228,0.05345938747955693,0.13439519703388214
0.013735712505877018,0.04593854083645123,0.12998896837234497
0.008902235887944698,0.060024370473844034,0.135189950466156
0.012067205272614956,0.05043485784834182,0.18118534982204437
0.00886516086757183,0.06336100916895601,0.19601960480213165
0.010310035198926926,0.05537997817413674,0.2255994975566864
0.00822137389332056,0.06448273164116675,0.261923611164093
0.009279008954763412,0.06601090870659661,0.16183803975582123
0.01091233640909195,0.050019243387160475,0.12256988137960434
0.019088145345449448,0.06128462445404795,0.1941031813621521
0.01629721373319626,0.05638275812897417,0.17589229345321655
0.011629421263933182,0.06347777163264928,0.19140498340129852
0.012815093621611595,0.05863412517916273,0.20419210195541382
0.009532526135444641,0.04808106946034564,0.21337807178497314
0.01367284543812275,0.05223322107836052,0.12156306207180023
0.01996874250471592,0.05290993220276303,0.13851530849933624
0.01351930946111679,0.056952939472264714,0.24583345651626587
0.01715102046728134,0.05705889231628842,0.11862732470035553
0.010028557851910591,0.054890200357746194,0.13287505507469177
0.012803258374333382,0.05504147025446097,0.22923369705677032
0.012504704296588898,0.05174750348346101,0.1863935887813568
0.01581932045519352,0.05110139958560467,0.1624118685722351
0.01522780116647482,0.0666637167127596,0.13509516417980194
0.01391993835568428,0.044368709747989975,0.1677623838186264
0.011614983901381493,0.04991993928949038,0.12299497425556183
0.011069183237850666,0.04292721991185789,0.10881955921649933
0.012230047956109047,0.05659172939205611,0.21496990323066711
0.01498533133417368,0.05639313509756768,0.14158090949058533
0.009527778252959251,0.0531432438917734,0.2272862195968628
0.014484734274446964,0.04216326086747425,0.08657457679510117
0.015074209310114384,0.058940395057477335,0.17925064265727997
0.0064004408195614815,0.05038017231143183,0.17534667253494263
0.01715446449816227,0.04515123353512199,0.1114058569073677
0.010059588588774204,0.06409711897787121,0.2162221521139145
0.009599639102816582,0.04861181939917582,0.12038636952638626
0.015355730429291725,0.05365779450922101,0.15042568743228912
0.009290840476751328,0.046599571213678075,0.1483665108680725
0.008880605921149254,0.0528981587332156,0.2725623548030853
0.012633348815143108,0.05842108655445002,0.14914683997631073
0.01776161789894104,0.059226658264244045,0.12875698506832123
0.01138625293970108,0.05659567426752161,0.18150657415390015
0.006107732187956572,0.050875311286223156,0.1539471298456192
0.010316262021660805,0.041333075095382005,0.16277384757995605
0.009683161973953247,0.04773668582654662,0.1834499090909958
0.012501386925578117,0.049127318171991244,0.18389683961868286
0.011691240593791008,0.0546582552983805,0.26392537355422974
0.011127096600830555,0.050613724178186166,0.15032608807086945
